The binary number in column 1 represents the coefficients taken , 1 => +1 coefficient, 0 => -1 coefficient 
 Coefficients     Same sign hamming dist 1     Evaluated value(sorted)
********************************************************************************
For n = 2
11001100110110     10     7.395896003928268 
00111001101111     11     7.399761028032683 
11011010010011     10     7.401630881953537 
11110001001011     10     7.4030859698400455 
00111111000101     10     7.406541931467673 
10111001100011     10     7.409477107113605 
01101110011001     10     7.410578642129189 
10101011011010     11     7.4118680694188495 
01111001001110     10     7.411929972861411 
11000011011111     12     7.4138179595801175 
11010010111001     11     7.415097380304063 
10001011110111     12     7.420209096853676 
11111001000010     9     7.421646051942336 
01011010111100     11     7.423941383325428 
11001011010110     11     7.432378041682405 
11011010110000     10     7.433657462406352 
11110001101000     10     7.43511255029286 
01101101100101     10     7.438934839552812 
11011001001101     10     7.439289115035359 
00110111110010     11     7.440171716910762 
10101110001110     10     7.442566595126331 
00011111010111     11     7.444348281653263 
11000011111100     12     7.445844540032932 
10110100110110     10     7.448787059918423 
00101101111011     11     7.4562312174748415 
00010111111101     12     7.457814780003788 
11100010110101     11     7.459840485583315 
10010111110001     11     7.46753085908471 
01101101011010     10     7.468400162303575 
01010111011100     11     7.469983724832516 
11010001111010     11     7.472918900478447 
00011111110100     11     7.476374862106078 
01001101110111     11     7.476741189738399 
01110000111111     11     7.477198766947908 
11010111010000     10     7.47969980391344 
11101010001011     10     7.480694381236738 
01110110010101     11     7.4839796703829 
10110011010110     11     7.48526909767256 
11110000110011     10     7.4869148460288315 
01010111101010     12     7.495002083178268 
01111000110110     10     7.495758849050195 
11001101011001     11     7.495759304477522 
10101001011111     11     7.50132859823664 
10111000111001     10     7.502608018960587 
11010100101110     11     7.503617426185929 
01110110100011     11     7.508998028728652 
11101010101000     10     7.512720961689553 
01011011110001     11     7.5145026482164825 
11111000011000     9     7.514776963789316 
11100001110110     11     7.517662005757699 
11011000110101     10     7.523117991224143 
00101111001111     12     7.523411780936461 
00111110101001     11     7.524691201660407 
10010011101111     12     7.5279305191113375 
00110101110111     12     7.529632245728554 
10101111000011     11     7.533127860017385 
10101001111100     11     7.533355178689455 
01111110001000     10     7.536860146489137 
01100111100110     12     7.539745188457519 
11010011001110     11     7.5400994639400665 
01110101010110     11     7.541801190557284 
01011110100101     11     7.545201173923963 
10011011100110     11     7.546490601213624 
10100111101001     12     7.546594358367911 
10110101011001     11     7.548650360467677 
11001010111010     11     7.55052731187514 
11110010000111     10     7.554095409490449 
00101111101100     12     7.5554383613892755 
00111101011100     11     7.557494363489039 
11100111001000     11     7.558763303196641 
00011110111011     12     7.562497551845998 
10101111100000     11     7.5651544404702 
11000111100101     12     7.567104330631467 
10111101010000     10     7.567210442569963 
11010101010101     11     7.569160332731233 
10111010001101     10     7.5697885824222055 
01011110011010     11     7.574666496674726 
00111101101010     11     7.582512721834793 
10000111111011     13     7.5844007085535 
01010101101111     12     7.58446261199606 
11110010100100     10     7.586121989943264 
00001111111110     13     7.5932447115748625 
01101011101001     11     7.593566147499684 
11010101100011     11     7.594178691076985 
01111001011001     10     7.595622149599449 
11000111011010     12     7.59656965338223 
01100110011111     12     7.600849519851688 
11101000101101     10     7.602181490507344 
10001111110010     12     7.602960790655787 
01011101100110     11     7.603022694098349 
10110010111010     11     7.603418367865295 
00101110110111     12     7.607240657125247 
10011010011111     11     7.607594932607793 
10011101101001     11     7.609871864008739 
11100110010011     11     7.610565598932612 
01101110010110     11     7.6194096019539765 
11011101001000     10     7.622040808837469 
11010010110110     11     7.623928340128851 
10101110011001     11     7.626258771864368 
01111100001101     10     7.626320675306929 
10111001001110     10     7.627610102596591 
01001011111011     12     7.631372497685271 
01100110111100     12     7.632876100304503 
11111100000001     9     7.6360367543878525 
10011010111100     11     7.639621513060608 
11001000111111     11     7.639987840692932 
11100110110000     11     7.642592179385427 
11001110010101     11     7.646768744127924 
11100101001101     11     7.648223832014433 
10101101100101     11     7.654614969287991 
01110100111010     11     7.659950460750019 
01001110101111     12     7.662071023392753 
01011100011111     11     7.664127025492516 
11101101000100     10     7.66678391411672 
01110011100101     11     7.666967175753393 
11001110100011     11     7.671787102473677 
11011100010011     10     7.67384310457344 
10101101011010     11     7.684080292038754 
00110011111011     12     7.68426355367543 
10010111011100     12     7.685663854567696 
11000101011111     12     7.68603018220002 
11010100111001     11     7.687309602923968 
10001101110111     12     7.692421319473579 
10110000111111     11     7.692878896683087 
01011100111100     11     7.696153605945331 
01110011011010     11     7.696432498504156 
10110110010101     11     7.69965980011808 
00111011110010     11     7.702823635777716 
11100010101110     11     7.702991839412053 
11001101010110     11     7.704590264302309 
01010011110111     12     7.704773525938983 
11110000011110     10     7.705047841511817 
11011100110000     10     7.705869685026255 
10010111101010     12     7.710682212913448 
10111000110110     10     7.711438978785375 
00110110101111     12     7.714962079382908 
11000101111100     12     7.718056762652835 
00011011111101     12     7.720466698870738 
01100111110001     12     7.723437365195557 
11010011011001     11     7.723791640678105 
10110110100011     11     7.724678158463832 
01110110001110     11     7.727131024211638 
10011011110001     11     7.730182777951662 
11100100110101     11     7.732052708203218 
01011011011100     11     7.732635643699468 
00111110100110     11     7.733522161485195 
11110110000010     10     7.736847103292561 
11011011010000     10     7.742351722780391 
01111010010101     11     7.746631589249852 
10111110001000     11     7.752540276224317 
11101100001011     11     7.752906603856641 
11010110001101     11     7.754490166385586 
10100111100110     12     7.755425318192699 
10110101010110     11     7.757481320292465 
01011011101010     12     7.757654002045222 
10011110100101     12     7.760881303659143 
11011000101110     11     7.766269345052881 
11100011010101     11     7.768534745957354 
01111010100011     11     7.771649947595603 
11011110000100     11     7.7730502484878725 
01100011101111     12     7.7838370252221845 
11101100101000     11     7.784933184309456 
01110001011111     11     7.785893027321948 
01011101110001     12     7.786714870836385 
10011110011010     12     7.790346626409906 
00111001110111     12     7.792284164595508 
11100011100011     11     7.793553104303107 
11110001010011     10     7.795609106402871 
10010101101111     12     7.80014274173124 
01101011100110     12     7.802397107324471 
01111001010110     11     7.804453109424236 
10101011101001     12     7.8092462772348625 
10111001011001     11     7.811302279334629 
11010101001110     11     7.812311686559971 
10100110011111     12     7.816529649586868 
01110111000011     11     7.817692289102692 
01110001111100     11     7.817919607774763 
10011101100110     12     7.8187028238335285 
11101011001000     11     7.821415222063592 
11001100111010     12     7.822739534495044 
11110100000111     10     7.826307632110353 
11110001110000     10     7.827635686855686 
11001011100101     12     7.829756249498418 
11011001010101     11     7.831812251598184 
00111111001001     12     7.8333854620344505 
10101110010110     12     7.8350897316891555 
10111100001101     11     7.842000805042109 
10001011111011     13     7.84705262742045 
01011001101111     12     7.847114530863014 
10100110111100     12     7.848556230039683 
01110111100000     11     7.849718869555507 
01011111000101     12     7.853895434298004 
11011001100011     11     7.856830609943937 
11110100100100     10     7.858334212563168 
11001011011010     12     7.859221572249181 
01101010011111     12     7.86350143871864 
01101101101001     12     7.865778370119586 
00011111011011     13     7.8711918122200375 
11101010010011     11     7.873217517799564 
10110100111010     11     7.8756305904851995 
10001110101111     13     7.8777511531279325 
10011100011111     12     7.879807155227696 
10110011100101     11     7.8826473054885735 
11100010111001     11     7.886684016150091 
01010111110010     12     7.887525219741094 
11001110001110     12     7.889920097956662 
11110011000100     10     7.894816250317303 
01101010111100     12     7.895528019171455 
11010100110110     11     7.896140562748755 
00011111111000     13     7.903218392672852 
01001101111011     13     7.903584720305173 
11101010110000     11     7.905244098252378 
01110110011001     11     7.910823200949676 
11101001001101     11     7.910875750881385 
10011100111100     12     7.911833735680511 
10110011011010     11     7.912112628239337 
00101111010111     13     7.915934917499286 
00111110110001     12     7.917214338223233 
10010011110111     12     7.920453655674163 
01111000111010     11     7.922602379616969 
01111110010000     11     7.929383283051963 
00100111111101     13     7.929401415849811 
11010011010110     11     7.932622600502892 
10100111110001     12     7.939117494930737 
01110101100101     11     7.939179398373299 
01100111011100     12     7.941570360678541 
10110110001110     11     7.942811153946818 
11100001111010     11     7.944505536324475 
00101111110100     13     7.947961497952101 
10011011011100     12     7.948315773434648 
11001001011111     12     7.9486821010669715 
11011000111001     11     7.949961521790919 
11100111010000     11     7.951286439759467 
00110101111011     12     7.956475776295332 
10111010010101     11     7.962311718985031 
01100111101010     12     7.966588719024295 
01110101011010     11     7.968644721124062 
01001111001111     13     7.970765283766792 
01011110101001     12     7.972044704490739 
10011011101010     12     7.973334131780402 
00111101110010     12     7.975035858397619 
11100100101110     11     7.975204062031956 
01010101110111     12     7.976985748558886 
00111010101111     12     7.977613998249862 
11001111000011     12     7.9804813628477165 
11001001111100     12     7.980708681519786 
11110010001011     10     7.980938940057225 
01101011110001     12     7.986089284062509 
10111010100011     11     7.987330077330784 
01111010001110     11     7.9897829430785885 
00011101111101     13     7.992678921490644 
11000111101001     12     7.993947861198243 
11101000110101     11     7.99470462707017 
11010101011001     11     7.996003863298009 
11111010000010     10     7.999499022159515 
10100011101111     12     7.999517154957364 
10110001011111     11     8.001573157057127 
10011101110001     12     8.002395000571564 
01001111101100     13     8.002791864219606 
01011101011100     12     8.00484786631937 
11100011001110     11     8.011686099786093 
11001111100000     12     8.01250794330053 
11110010101000     10     8.01296552051004 
11011101010000     11     8.014563945400294 
01101110100101     12     8.016787809769987 
11011010001101     11     8.017142085252537 
10101011100110     12     8.01807723705965 
01111100010101     11     8.018843811869754 
10111001010110     11     8.020133239159417 
00110111001111     12     8.023656339756947 
01011101101010     12     8.029866224665124 
10110111000011     11     8.033372418837871 
10110001111100     11     8.033599737509942 
00101110111011     13     8.03408418769202 
11100101010101     11     8.04074696857726 
00111111000110     12     8.042216421859237 
01111100100011     11     8.043862170215505 
01101110011010     12     8.04625313252075 
11010010111010     11     8.050771870695627 
01001110110111     13     8.054594159955577 
00110111101100     12     8.055682920209762 
01100101101111     12     8.056049247842086 
10011001101111     12     8.062794660598193 
10110111100000     11     8.065398999290686 
11100101100011     11     8.06576532692301 
10011111000101     12     8.069575564033183 
11001110011001     12     8.0736122746947 
01101101100110     12     8.074609329944373 
11011001001110     11     8.074963605426923 
10101010011111     12     8.07918156845382 
01111011000011     11     8.080344207969642 
10101101101001     12     8.081458499854767 
11111000000111     10     8.088959550977304 
00010111111110     13     8.093489270395352 
11101101001000     11     8.093627444683495 
01110011101001     11     8.09381070632017 
11100010110110     11     8.09551497597488 
11001101100101     12     8.101968472118322 
11110000101101     10     8.102426049327832 
10010111110010     12     8.103205349476273 
00110110110111     12     8.107485215945733 
10101010111100     12     8.111208148906634 
01111011100000     11     8.112370788422457 
10001101111011     13     8.119264850040354 
01110110010110     11     8.119654160774463 
11111000100100     10     8.120986131430119 
10110110011001     11     8.126503330684855 
11001101011010     12     8.131433794869086 
01010011111011     12     8.13161705650576 
00111110011100     12     8.135347333706218 
01101100011111     12     8.135713661338542 
10111000111010     11     8.13828250935215 
11010000111111     11     8.140232399513419 
10111110010000     11     8.145063412787144 
11101100010011     11     8.145429740419466 
11010110010101     11     8.147013302948412 
01011011110010     12     8.150177138608047 
10110101100101     11     8.154859528108478 
10100111011100     12     8.157250490413722 
11011000110110     11     8.158792481615706 
11100100111001     11     8.158896238769994 
00111110101010     12     8.160365692051972 
01010110101111     12     8.162315582213239 
11110101000100     10     8.167028472937208 
01101100111100     12     8.167740241791357 
11010110100011     11     8.172031661294163 
01111010011001     11     8.173475119816626 
01100011110111     12     8.17636016178501 
11101100110000     11     8.177456320872281 
01011110100110     12     8.180875664315526 
10100111101010     12     8.182268848759476 
10110101011010     11     8.184324850859241 
10001111001111     13     8.186445413501973 
10011110101001     12     8.18772483422592 
00101011111101     13     8.19205333471676 
10010101110111     12     8.192665878294067 
11100011011001     11     8.195378276524131 
11011110001000     11     8.199893779054648 
10101011110001     12     8.201769413797688 
01111001100101     11     8.201831317240249 
11000111100110     12     8.202778821023031 
01101011011100     12     8.204222279545494 
11010101010110     11     8.204834823122797 
10111010001110     11     8.20546307281377 
11101011010000     11     8.213938358626418 
10001111101100     13     8.218471993954788 
00111001111011     12     8.219127695162282 
10011101011100     12     8.220527996054551 
00111111010001     12     8.225908598597275 
11100110001101     11     8.226076802231614 
01101011101010     12     8.229240637891248 
01111001011010     11     8.231296639991012 
10101110100101     12     8.232467939505169 
10111100010101     11     8.234523941604936 
11101000101110     11     8.237855980898907 
01011001110111     12     8.23963766742584 
11101110000100     11     8.2446368843339 
10011101101010     12     8.245546354400306 
00111100101111     13     8.249826220869764 
11110100001011     11     8.253151162677128 
11001011101001     12     8.256599780065194 
01101101110001     12     8.258301506682411 
11011001011001     12     8.258655782164961 
10111100100011     12     8.259542299950686 
10101110011010     12     8.261933262255932 
01111100001110     12     8.26199516569849 
11000110011111     12     8.2638831524172 
10001110110111     13     8.270274289690759 
11111100000010     11     8.271711244779418 
10100101101111     12     8.271729377577268 
01011111001001     13     8.280738964864781 
11001110010110     12     8.282443234519487 
11100101001110     11     8.283898322405996 
11110100101000     11     8.285177743129942 
00111011001111     13     8.286308258623901 
11011100001101     12     8.28935430787244 
10101101100110     12     8.290289459679554 
11000110111100     12     8.295909732870015 
10111011000011     12     8.296024337704823 
01110011100110     12     8.302641666144957 
11101001010101     11     8.30339888744421 
10110011101001     12     8.30949083605535 
00111011101100     13     8.318334839076716 
01101001101111     12     8.31870116670904 
11110011001000     11     8.32165978088408 
11010100111010     12     8.322984093315531 
01101111000101     12     8.32548207014403 
10111011100000     12     8.328050918157638 
11101001100011     11     8.328417245789964 
11010011100101     12     8.330000808318905 
10110110010110     12     8.335334290509643 
00101111011011     13     8.34277844806606 
10010011111011     13     8.347297186240942 
10101100011111     12     8.351393791073724 
01111101000011     12     8.352556430589544 
00011011111110     14     8.356141189262303 
01100111110010     12     8.35911185558712 
11010011011010     12     8.359466131069668 
01001111010111     13     8.363288420329617 
01110010011111     12     8.363745997539127 
01011110110001     13     8.364567841053564 
10011011110010     13     8.365857268343229 
01110101101001     12     8.366022928940072 
11100100110110     11     8.367727198594782 
00111010110111     13     8.370137134812687 
11110010010011     11     8.37346207662005 
00101111111000     13     8.374805028518875 
01000111111101     13     8.376754918680142 
10010110101111     13     8.37799571194842 
01111010010110     12     8.382306079641413 
10101100111100     12     8.383420371526539 
01111101100000     12     8.38458301104236 
11000111110001     12     8.38647099776107 
10111010011001     12     8.389155249551807 
11010110001110     12     8.390164656777149 
10100011110111     12     8.392040291520189 
01001111110100     13     8.395315000782432 
01110010111100     12     8.395772577991941 
10011110100110     13     8.396555794050707 
01010101111011     13     8.403829279125663 
11100011010110     11     8.404209236348919 
11110010110000     11     8.405488657072866 
11011010010101     12     8.409665221815363 
11110001001101     11     8.411120309701872 
00110111010111     13     8.416179476319773 
10111001100101     12     8.41751144697543 
10101011011100     12     8.419902409280674 
11101000111001     11     8.421548157636945 
01011101110010     13     8.42238936122795 
01011010101111     13     8.424967501080193 
11111001000100     11     8.429680391804158 
11011010100011     12     8.434683580161115 
01101110101001     12     8.443631340336765 
10101011101010     12     8.444920767626428 
01111100011001     12     8.445687342436528 
11000011101111     12     8.446870657787695 
10111001011010     12     8.446976769726193 
00110111110100     13     8.448206056772587 
01100101110111     12     8.448572384404912 
11010001011111     12     8.448926659887459 
10011001110111     13     8.45531779716102 
00101101111101     13     8.464265557336667 
11001011100110     12     8.465430739889982 
11011001010110     12     8.467486741989749 
11100101011001     11     8.467590499144034 
00111111001010     13     8.469059952426012 
01010111001111     13     8.471009842587279 
10101101110001     12     8.473981636417593 
01101101011100     12     8.476434502165397 
00011111100111     14     8.477400979860839 
10111100001110     12     8.477675295433672 
11010111000011     12     8.480725921668203 
11010001111100     12     8.480953240340273 
01001110111011     13     8.481437690522352 
11101101010000     11     8.48615058124632 
01110011110001     12     8.486333842882996 
11101010001101     11     8.488728721098564 
01011111000110     13     8.489569924689569 
11110000110101     11     8.494949185890658 
10011111001001     13     8.496419094599963 
01101101101010     12     8.50145286051115 
01010111101100     13     8.503036423040093 
11010111100000     12     8.512752502121018 
11111000001011     11     8.515803081544082 
01110110100101     12     8.517032368590474 
10110011100110     12     8.518321795880139 
11100010111010     11     8.522358506541654 
11001010011111     12     8.526535071284151 
11001101101001     12     8.528812002685099 
00110110111011     13     8.53432874651251 
10101001101111     12     8.53438129644422 
10101111000101     12     8.54116219987921 
01110110011010     12     8.546497691341237 
11101001001110     11     8.54655024127295 
11111000101000     11     8.547829661996897 
00111110110010     13     8.552888828614797 
01010110110111     13     8.554838718776065 
00111101001111     13     8.558520481243804 
11001010111100     12     8.558561651736966 
00100111111110     13     8.565075906241375 
10111101000011     12     8.568236560324726 
00011110111101     14     8.570531891707823 
11010110011001     12     8.573856833515187 
10100111110010     12     8.5747919853223 
01110101100110     12     8.57485388876486 
10001111010111     13     8.578968550064799 
10110010011111     12     8.579426127274308 
10011110110001     13     8.580247970788745 
10110101101001     12     8.581703058675254 
01011110011100     13     8.58270083653655 
11011000111010     12     8.585636012182484 
00111101101100     13     8.590547061696618 
11011110010000     12     8.592416915617473 
10000111111101     13     8.592435048415323 
11110101001000     11     8.593872003503982 
10111010010110     12     8.597986209376595 
10111101100000     12     8.60026314077754 
11010101100101     12     8.60221303093881 
01100011111011     12     8.603203692351787 
11000111011100     12     8.604603993244055 
01011110101010     13     8.607719194882304 
10001111110100     13     8.610995130517614 
10110010111100     12     8.611452707727123 
11100000111111     11     8.611819035359446 
11100110010101     11     8.61859993879444 
10010101111011     13     8.619509408860845 
01101011110010     12     8.621763774454074 
00011101111110     14     8.628353411882205 
01111001101001     12     8.628674847807023 
11000111101010     12     8.629622351589806 
11101000110110     11     8.630379117461732 
11010101011010     12     8.631678353689573 
01100110101111     12     8.633902218059266 
01110100011111     12     8.63595822015903 
10011101110010     13     8.638069490963131 
01001011111101     13     8.639406837547092 
10011010101111     13     8.640647630815375 
00111100110111     13     8.64234935743259 
11100110100011     11     8.64361829714019 
11110100010011     11     8.645674299239953 
11001011110001     12     8.64912291662802 
01101110100110     12     8.652462300161552 
11011010001110     12     8.652816575644101 
01111100010110     12     8.654518302261316 
10101110101001     12     8.659311470071945 
10111100011001     12     8.66136747217171 
10100101110111     12     8.664252514140092 
01011001111011     13     8.666481197992614 
01110100111100     12     8.667984800611844 
11101110001000     11     8.671480414900675 
01011111010001     13     8.673262101427607 
11100101010110     11     8.676421458968822 
11110100110000     11     8.677700879692768 
00111011010111     13     8.678831395186727 
11001110100101     12     8.679821442335502 
11011100010101     12     8.681877444435266 
10010111001111     13     8.68668997232246 
10101101011100     12     8.692114631900578 
00110011111101     13     8.692297893537251 
10001110111011     13     8.697117820257533 
01011100101111     13     8.697179723700096 
10110011110001     12     8.702013972618177 
01110011011100     12     8.704466838365981 
10011111000110     13     8.70525005442475 
11011100100011     12     8.70689580278102 
11001110011010     12     8.709286765086265 
00111011110100     13     8.710857975639541 
01101001110111     12     8.711224303271866 
11110011010000     11     8.714182917446905 
10101101101010     12     8.71713299024633 
10010111101100     13     8.718716552775275 
11000101101111     12     8.719082880407598 
01110011101010     13     8.729485196711732 
11101001011001     12     8.730242418010988 
10110110100101     13     8.732712498325656 
01011011001111     13     8.733661761454233 
11001101100110     12     8.737642962509888 
11110000101110     12     8.738100539719394 
11011011000011     12     8.743377840535155 
11110110000100     12     8.744881443154387 
01101111001001     13     8.752325600710808 
11010011101001     12     8.756844338885681 
01110101110001     13     8.758546065502898 
11101100001101     12     8.760940943718467 
10110110011010     13     8.762177821076419 
01011011101100     13     8.765688341907047 
10010110110111     13     8.770518848511246 
11011011100000     12     8.77540442098797 
01111010100101     13     8.779684287457428 
11010110010110     12     8.782687793339974 
01001111011011     13     8.790131950896392 
10110101100110     13     8.790534018500042 
11100100111010     12     8.794570729161558 
00111010111011     14     8.796980665379461 
10011110011100     13     8.798380966271731 
11001100011111     12     8.798747293904055 
11100011100101     12     8.801587444164934 
11110001010101     12     8.803643446264697 
01111010011010     13     8.809149610208188 
01011010110111     13     8.817490637643019 
10100011111011     13     8.818883822086967 
01110001101111     13     8.818945725529524 
01001111111000     13     8.822158531349206 
10011110101010     13     8.823399324617485 
01110111000101     13     8.825726628964517 
00101011111110     14     8.827727825108326 
11110001100011     12     8.828661804610451 
11001100111100     12     8.83077387435687 
11100011011010     12     8.831052766915693 
01101110110001     13     8.83615447689959 
11011010011001     12     8.836508752382137 
10101011110010     13     8.837443904189254 
01111001100110     13     8.83750580763181 
11000011110111     12     8.83939379435052 
00110111011011     14     8.84302300688655 
10111001101001     13     8.844354977542205 
10100110101111     13     8.849582347794446 
10110100011111     13     8.85163834989421 
10001011111101     13     8.855086967282274 
11111001001000     12     8.856523922370936 
00111111010010     14     8.861583088988837 
11100110001110     12     8.861751292623175 
01010111010111     13     8.863532979150104 
11011001100101     12     8.86486494980576 
11001011011100     12     8.867255912111006 
10101110100110     13     8.868142429896732 
10111100010110     13     8.870198431996497 
00110111111000     14     8.875049587339365 
01100101111011     13     8.87541591497169 
00011111011101     14     8.879226152081863 
11101010010101     12     8.88125185766139 
10011001111011     13     8.882161327727795 
10110100111100     13     8.883664930347026 
10011111010001     13     8.888942231162789 
11001011101010     12     8.89227427045676 
01101101110010     13     8.893975997073976 
11011001011010     12     8.894330272556523 
01010111110100     13     8.895559559602919 
01101010101111     13     8.89655413692622 
01111000011111     13     8.89861013902598 
00011111101011     14     8.904244510427617 
11101010100011     12     8.906270216007142 
11111000010011     12     8.908326218106907 
01001101111101     13     8.911619060166998 
10011100101111     13     8.912859853435277 
01011111001010     13     8.916413455256343 
10110011011100     13     8.920146968101163 
11100001011111     12     8.920513295733485 
11001101110001     12     8.921335139247924 
11110000111001     12     8.921792716457432 
11011100001110     12     8.925028798264005 
10101001110111     13     8.926904433007046 
01111110000011     13     8.930409400806724 
01111000111100     13     8.930636719478795 
11101001010110     12     8.939073377835776 
11111000110000     12     8.940352798559722 
01100111001111     13     8.942596478433305 
01110110101001     13     8.943875899157252 
10110011101010     13     8.945165326446913 
00101111100111     14     8.948987615706862 
10011011001111     13     8.949341891189414 
00111101010111     14     8.95104361780663 
11100111000011     12     8.95231255751423 
11100001111100     12     8.9525398761863 
01101111000110     13     8.961156560535596 
01111110100000     13     8.962435981259539 
00110101111101     14     8.964510116157154 
11010011100110     12     8.965675298710469 
10101111001001     13     8.968005730445988 
10110101110001     13     8.97422619523808 
01100111101100     13     8.97462305888612 
01110101011100     13     8.976679060985884 
10011011101100     13     8.981368471642229 
01010110111011     13     8.981682249342843 
11001001101111     12     8.981734799274552 
00111101110100     14     8.983070198259444 
11100111100000     12     8.984339137967044 
11110101010000     12     8.986395140066808 
11001111000101     12     8.988515702709542 
11110010001101     12     8.988973279919051 
10111010100101     13     8.99536441719261 
01011110110010     13     9.00024233144513 
01110101101010     13     9.001697419331638 
10001111011011     13     9.005812080631573 
01011101001111     13     9.005873984074135 
11111010000100     12     9.007533362021338 
01000111111110     13     9.012429409071707 
11011101000011     12     9.01559006315506 
01111001110001     13     9.021197984369849 
11000111110010     12     9.022145488152631 
10111010011010     13     9.02482973994337 
01100110110111     13     9.026425354622091 
11010010011111     12     9.026779630104638 
11010101101001     12     9.029056561505588 
10011010110111     13     9.0331707673782 
10110001101111     13     9.034625855264705 
10001111111000     13     9.037838661084388 
01011101101100     13     9.03790056452695 
10110111000101     13     9.041406758699699 
00101110111101     14     9.042118527553846 
11011010010110     12     9.045339712206925 
11100110011001     12     9.045443469361214 
11110001001110     12     9.046794800093437 
11011101100000     12     9.047616643607874 
10101110110001     13     9.05183460663477 
01111100100101     13     9.05189651007733 
10111001100110     13     9.053185937366992 
01101110011100     13     9.054287472382576 
11101000111010     12     9.05722264802851 
11010010111100     12     9.058806210557453 
11101110010000     12     9.0640035514635 
00111100111011     14     9.069192887999364 
11100101100101     12     9.073799666784836 
10010111010111     13     9.079213108885286 
01101110101010     13     9.07930583072833 
01111100011010     13     9.081361832828094 
01111011000101     13     9.088378547831468 
01011100110111     13     9.089702860262921 
10100101111011     13     9.09109604470687 
00101101111110     14     9.099940047728229 
11100101011010     12     9.1032649895356 
00111011011011     14     9.105674925753501 
11001110101001     12     9.106664972902276 
11011100011001     12     9.108720975002043 
10101101110010     13     9.109656126809156 
10010111110100     13     9.1112396893381 
11000101110111     12     9.111606016970423 
10101010101111     13     9.1122342666614 
10111000011111     13     9.114290268761161 
01110011110010     13     9.122008333274557 
11101010001110     12     9.124403211490128 
01011011010111     13     9.126184898017058 
10001101111101     13     9.12729918990218 
11110000110110     12     9.13062367628222 
10011111001010     13     9.132093584991525 
00111110001111     14     9.136373451460983 
00111011111000     14     9.137701506206316 
01101001111011     13     9.13806783383864 
11001101011100     12     9.13946813473091 
01010011111101     13     9.139651396367583 
01101111010001     13     9.144848737273634 
10111110000011     13     9.146089530541905 
10111000111100     13     9.146316849213976 
11010011110001     12     9.149367475448507 
01110110100110     13     9.15270685898204 
11101100010101     12     9.153464080281292 
01011011110100     13     9.158211478469873 
10100111001111     13     9.158276608168485 
10110110101001     13     9.159556028892434 
11001101101010     12     9.164486493076662 
00111110101100     14     9.168400031913798 
01101100101111     14     9.168766359546122 
11110110001000     13     9.171724973721162 
10101111000110     13     9.176836690270775 
10111110100000     13     9.17811611099472 
11101100100011     13     9.178482438627046 
11010110100101     13     9.18006600115599 
10100111101100     13     9.1903031886213 
10110101011100     13     9.192359190721065 
10010110111011     13     9.197362379078024 
01101011001111     14     9.20524839730026 
00011110111110     14     9.206206382099385 
01111010101001     14     9.206527818024203 
11010110011010     13     9.209531323906752 
01110001110111     14     9.21146886209235 
11101011000011     13     9.214964476381182 
10011110110010     13     9.21592246118031 
10110101101010     13     9.217377549066818 
10011101001111     13     9.221554113809317 
00111001111101     14     9.227162035024108 
10000111111110     13     9.228109538806889 
11100011101001     13     9.228430974731708 
11110001011001     13     9.230486976831475 
10111001110001     13     9.23687811410503 
01101011101100     14     9.237274977753074 
11010101100110     13     9.237887521330375 
01111001011100     14     9.239330979852834 
10100110110111     13     9.242105484357271 
01011010111011     14     9.244334168209793 
11101011100000     13     9.246991056833997 
11111001010000     13     9.249047058933762 
01110111001001     14     9.252570159531292 
10011101101100     13     9.253580694262132 
11100110010110     13     9.254274429186001 
00111111100001     14     9.258961296804852 
11110100001101     13     9.261185502538954 
01111001101010     14     9.264349338198588 
11000011111011     13     9.266237324917299 
10111100100101     13     9.267576639812512 
10101110011100     13     9.269967602117756 
01111111000000     14     9.271130241633578 
01001011111110     14     9.275081327938658 
11111100000100     13     9.27974558464124 
11001011110010     13     9.284797407019585 
01101010110111     14     9.289077273489045 
01010111011011     14     9.290376509716882 
11011001101001     13     9.291708480372538 
10101110101010     13     9.29498596046351 
00011111110011     14     9.296767646990443 
11000110101111     13     9.296935850624777 
10111100011010     13     9.297041962563275 
11010100011111     13     9.298991852724543 
10111011000101     13     9.30405867756665 
10011100110111     13     9.305382989998103 
11101010011001     13     9.308095388228164 
01011111010010     14     9.308936591819169 
11001110100110     13     9.315495932727064 
11011100010110     13     9.317551934826831 
01010111111000     14     9.322403090169697 
00110011111110     14     9.327972383928817 
11010100111100     13     9.331018433177357 
01100111010111     14     9.335119614996131 
01110110110001     14     9.336399035720078 
11101001100101     13     9.336451585651787 
10110011110010     13     9.337688463009739 
10011011010111     13     9.34186502775224 
00101111011101     14     9.350812787927886 
10101001111011     13     9.35374796357382 
10010011111101     13     9.355331526102765 
10101111010001     13     9.360528867008814 
01111101000101     14     9.36059077045137 
11101001011010     13     9.36591690840255 
01100111110100     14     9.367146195448946 
11010011011100     13     9.367500470931493 
10110110100110     13     9.368386988717221 
10011011110100     13     9.373891608205055 
11001001110111     13     9.374257935837377 
00101111101011     14     9.37583114627364 
00111101011011     14     9.377887148373404 
11110010010101     14     9.381496416481877 
10101100101111     14     9.384446489281302 
01101111001010     14     9.38800009110237 
11010011101010     14     9.392518829277247 
01110101110010     14     9.394220555894464 
01001111100111     14     9.396341118537194 
11101100001110     14     9.396615434110032 
